group	x	y	showSelected1
1	22880	24	992
1	22880	24	1984
1	22880	24	1280
1	22880	24	1352
1	22880	24	991
1	22880	24	2563
1	22880	24	2141
1	22880	24	1281
1	22880	24	700
1	22880	24	3322
1	22880	24	956
2	22930	24	1352
2	22930	24	991
2	22930	24	1984
2	22930	24	307
2	22930	24	956
2	22930	24	700
2	22930	24	817
2	22930	24	285
2	22930	24	2561
2	22930	24	4096
2	22930	24	1335
2	22930	24	2773
2	22930	24	425
3	22930	74	1352
3	22930	74	307
3	22930	74	1350
3	22930	74	1818
3	22930	74	991
3	22930	74	957
3	22930	74	956
3	22930	74	817
6	22980	74	1350
6	22980	74	1818
6	22980	74	284
6	22980	74	317
6	22980	74	1385
6	22980	74	957
6	22980	74	956
6	22980	74	11
6	22980	74	817
6	22980	74	1033
6	22980	74	1335
5	22980	124	1350
5	22980	124	284
5	22980	124	1367
5	22980	124	1818
5	22980	124	3637
5	22980	124	317
5	22980	124	606
5	22980	124	405
5	22980	124	11
8	23030	124	1367
8	23030	124	3637
8	23030	124	606
8	23030	124	405
8	23030	124	1962
8	23030	124	908
8	23030	124	317
8	23030	124	11
8	23030	124	432
8	23030	124	1558
8	23030	124	2365
8	23030	124	17
8	23030	124	9
8	23030	124	1925
9	23030	174	1367
9	23030	174	3637
9	23030	174	908
9	23030	174	3169
9	23030	174	3170
9	23030	174	606
9	23030	174	405
9	23030	174	2365
13	23080	174	3169
13	23080	174	56
13	23080	174	3170
13	23080	174	908
13	23080	174	405
13	23080	174	432
13	23080	174	4036
13	23080	174	2365
13	23080	174	1116
13	23080	174	167
13	23080	174	3078
13	23080	174	2042
14	23080	224	167
14	23080	224	56
14	23080	224	3169
14	23080	224	753
14	23080	224	442
19	23130	224	167
19	23130	224	69
19	23130	224	101
19	23130	224	814
19	23130	224	56
19	23130	224	2320
19	23130	224	1495
19	23130	224	737
19	23130	224	162
19	23130	224	1383
19	23130	224	3336
20	23130	274	167
20	23130	274	101
20	23130	274	814
20	23130	274	69
26	23180	274	101
26	23180	274	855
26	23180	274	1901
26	23180	274	2683
26	23180	274	3969
26	23180	274	3774
26	23180	274	814
26	23180	274	3370
26	23180	274	1971
26	23180	274	167
26	23180	274	3583
26	23180	274	162
26	23180	274	69
26	23180	274	1824
26	23180	274	806
26	23180	274	2050
26	23180	274	2013
27	23180	324	101
27	23180	324	855
27	23180	324	3733
27	23180	324	2463
27	23180	324	3804
27	23180	324	2683
27	23180	324	591
27	23180	324	3949
27	23180	324	3912
27	23180	324	3969
27	23180	324	3583
27	23180	324	167
35	23230	374	101
35	23230	374	54
35	23230	374	1314
35	23230	374	180
35	23230	374	2446
35	23230	374	3876
35	23230	374	741
35	23230	374	221
44	23280	424	101
44	23280	424	180
44	23280	424	110
44	23280	424	1911
44	23280	424	1438
44	23280	424	1100
44	23280	424	4091
44	23280	424	1643
44	23280	424	450
53	23330	424	101
53	23330	424	110
53	23330	424	1100
53	23330	424	1069
53	23330	424	3122
53	23330	424	4091
53	23330	424	1478
53	23330	424	450
53	23330	424	696
53	23330	424	411
53	23330	424	2947
53	23330	424	3286
53	23330	424	702
53	23330	424	2385
53	23330	424	2177
54	23330	474	101
54	23330	474	110
54	23330	474	2776
54	23330	474	961
54	23330	474	696
54	23330	474	1353
54	23330	474	3297
54	23330	474	2988
54	23330	474	1069
54	23330	474	3860
54	23330	474	3146
64	23380	474	696
64	23380	474	961
64	23380	474	2890
64	23380	474	1353
64	23380	474	1039
64	23380	474	3146
64	23380	474	1069
64	23380	474	2206
64	23380	474	811
64	23380	474	2748
64	23380	474	766
64	23380	474	469
64	23380	474	3154
64	23380	474	1405
64	23380	474	341
66	23380	524	696
66	23380	524	59
66	23380	524	449
66	23380	524	489
66	23380	524	2758
66	23380	524	1039
66	23380	524	811
66	23380	524	2206
66	23380	524	3916
77	23430	524	59
77	23430	524	489
77	23430	524	690
77	23430	524	811
77	23430	524	2758
77	23430	524	696
77	23430	524	64
77	23430	524	3916
77	23430	524	2206
77	23430	524	2
77	23430	524	2160
77	23430	524	144
78	23430	574	59
78	23430	574	489
78	23430	574	690
78	23430	574	811
78	23430	574	64
78	23430	574	1005
78	23430	574	3706
91	23480	624	59
91	23480	624	358
91	23480	624	64
91	23480	624	2677
91	23480	624	2460
104	23530	624	358
104	23530	624	2572
104	23530	624	245
104	23530	624	371
104	23530	624	89
104	23530	624	280
104	23530	624	64
104	23530	624	149
104	23530	624	319
104	23530	624	1669
104	23530	624	2868
105	23530	674	358
105	23530	674	245
105	23530	674	2714
105	23530	674	1013
105	23530	674	1356
105	23530	674	4095
105	23530	674	371
105	23530	674	89
105	23530	674	280
120	23580	724	245
120	23580	724	254
120	23580	724	2714
120	23580	724	1762
120	23580	724	858
135	23630	724	245
135	23630	724	570
135	23630	724	858
135	23630	724	254
135	23630	724	2753
135	23630	724	688
135	23630	724	3200
135	23630	724	2549
135	23630	724	1123
135	23630	724	939
135	23630	724	458
135	23630	724	867
135	23630	724	1422
135	23630	724	3294
135	23630	724	3757
135	23630	724	3058
135	23630	724	762
135	23630	724	2984
136	23630	774	570
136	23630	774	1150
136	23630	774	995
